total_ic_mou_9,total_og_mou_9,vol_2g_mb_9,vol_3g_mb_9,label
33.09,26.19,0.0,0.0,0.0
183.51,1190.68,0.0,0.0,0.0
211.99,51.39,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
111.68,55.69,0.0,0.0,0.0
42.31,172.49,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
64.11,795.73,0.0,0.0,0.0
68.34,459.38,0.0,0.0,0.0
0.91,29.83,259.67,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0
287.03,540.96,0.0,0.0,0.0
595.86,317.99,0.0,0.0,0.0
728.24,989.59,0.0,0.0,0.0
230.79,243.74,0.58,366.28,0.0
160.58,511.63,0.0,0.0,0.0
190.76,319.96,132.1,184.27,0.0
174.33,48.06,8.01,0.0,0.0
443.43,222.29,0.0,0.0,0.0
244.11,93.44,0.0,0.0,0.0
177.01,1105.58,0.0,0.0,0.0
212.33,740.33,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0
132.93,877.46,0.0,0.0,0.0
280.91,137.01,731.58,125.63,0.0
131.18,230.48,0.0,0.0,0.0
197.78,51.33,0.0,0.0,0.0
140.19,99.56,11.01,0.0,0.0
169.04,161.23,0.0,0.0,0.0
190.39,434.71,0.0,0.0,0.0
19.56,378.94,259.79,0.0,0.0
404.46,495.41,0.0,0.0,0.0
17.78,490.31,0.0,0.0,0.0
270.51,203.28,57.5,1894.38,0.0
39.31,102.33,0.04,62.61,0.0
118.09,81.71,349.39,0.0,0.0
119.54,447.83,0.0,0.0,0.0
362.44,93.44,0.0,0.0,0.0
219.11,335.23,0.0,0.0,0.0
11.31,275.89,0.0,0.0,0.0
25.06,22.89,8.93,1933.61,0.0
115.73,2420.99,81.23,0.0,0.0
206.23,159.88,0.0,0.0,0.0
31.26,41.59,15.76,841.4,0.0
381.81,276.16,0.0,0.0,0.0
377.98,586.84,0.0,0.0,0.0
30.78,8.96,0.0,0.0,0.0
199.34,194.51,0.0,0.0,0.0
6.93,25.91,0.0,0.0,0.0
54.14,98.36,239.39,260.84,0.0
112.78,224.39,0.0,0.0,0.0
229.13,1318.11,0.0,0.0,0.0
40.28,80.86,0.0,0.0,0.0
2.88,19.09,0.0,0.0,0.0
82.11,58.28,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
139.18,70.01,0.0,0.0,0.0
94.14,226.09,0.0,0.0,0.0
96.24,1447.54,429.49,1521.05,0.0
65.76,66.84,0.0,0.0,0.0
21.81,26.83,20.46,0.0,0.0
49.91,48.01,0.0,0.0,0.0
48.94,204.09,0.0,0.0,0.0
765.94,737.79,22.02,0.0,0.0
169.68,153.14,0.0,0.0,0.0
158.66,98.18,0.0,0.0,0.0
131.81,106.29,0.0,0.0,0.0
368.58,84.96,0.0,0.0,0.0
81.99,58.43,0.0,0.0,0.0
13.34,276.83,0.0,0.0,0.0
517.79,8.54,0.0,0.0,0.0
0.0,0.0,116.4,0.0,0.0
210.49,1.99,0.0,0.0,0.0
222.74,56.13,0.0,0.0,0.0
53.89,126.24,0.0,0.0,0.0
247.74,2224.51,0.0,0.0,0.0
165.79,218.63,0.43,942.18,0.0
42.33,108.99,0.0,0.0,0.0
23.14,40.48,0.0,0.0,0.0
4.4,5.59,0.0,0.0,0.0
152.09,188.23,0.0,0.0,0.0
615.88,839.46,856.68,0.0,0.0
413.49,134.28,0.0,0.0,0.0
14.16,2.78,0.0,0.0,0.0
43.44,34.24,0.0,0.0,0.0
991.84,8.54,0.0,0.0,0.0
280.38,151.49,3.17,999.5,0.0
81.46,790.14,0.0,0.0,0.0
136.98,1595.53,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
39.78,35.54,0.0,0.0,0.0
250.34,132.99,0.0,0.0,0.0
76.49,36.88,9.65,312.9,0.0
30.81,28.13,0.0,0.0,0.0
53.69,921.28,0.0,0.0,0.0
70.03,830.23,0.0,0.0,0.0
60.23,108.59,0.0,0.0,0.0
128.54,819.48,0.0,0.0,0.0
131.94,130.78,10.08,3656.26,0.0
792.64,567.49,320.45,0.0,0.0
248.89,186.39,0.0,0.0,0.0
579.09,407.31,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0
77.99,63.91,209.46,461.85,0.0
27.41,27.58,0.0,0.0,0.0
6.03,348.31,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
31.39,20.13,91.95,0.0,0.0
0.0,0.0,0.0,0.0,1.0
43.98,49.31,0.0,0.0,0.0
482.26,596.86,10.0,1257.02,0.0
132.09,90.66,0.0,0.0,0.0
116.84,16.86,7.39,785.15,0.0
15.19,31.34,0.0,0.0,0.0
251.89,115.63,0.0,0.0,0.0
205.58,362.16,0.0,0.0,0.0
66.73,155.26,0.0,0.0,0.0
361.41,304.11,0.0,0.0,0.0
78.24,311.71,0.0,0.0,0.0
136.59,408.16,0.0,0.0,0.0
695.39,63.19,0.0,0.0,0.0
38.46,42.73,0.0,0.0,0.0
1.05,0.0,0.0,0.0,0.0
357.63,418.31,20.3,192.35,0.0
254.99,699.58,24.45,1.38,0.0
68.18,336.86,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0
2004.01,634.73,246.01,0.0,0.0
190.51,40.64,0.0,0.0,0.0
72.23,303.91,0.0,0.0,0.0
320.89,1528.83,0.0,0.0,0.0
0.0,0.0,30.57,790.31,0.0
250.99,95.91,0.0,0.0,0.0
16.31,6.26,490.77,0.0,0.0
0.0,0.0,0.0,0.0,1.0
105.03,64.71,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
201.33,606.33,0.03,0.0,0.0
0.0,1.19,0.0,0.0,0.0
186.64,99.59,0.0,0.0,0.0
24.18,2818.74,0.0,0.0,0.0
147.06,901.68,0.0,0.0,0.0
311.41,2134.76,1.04,0.0,0.0
0.0,0.0,0.0,0.0,1.0
16.71,0.0,0.0,0.0,0.0
325.09,56.23,7.43,470.28,0.0
497.08,981.64,0.0,0.0,0.0
57.84,242.76,0.0,0.0,0.0
604.14,3240.14,0.0,0.0,0.0
40.81,3.58,0.0,0.0,0.0
226.41,45.78,4.75,507.35,0.0
0.0,0.0,0.0,0.0,1.0
872.99,1292.09,213.63,0.0,0.0
10.51,18.81,0.0,0.0,0.0
27.78,5.95,23.74,0.0,0.0
193.61,716.56,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
419.01,203.26,0.0,0.0,0.0
372.34,954.39,13.05,814.56,0.0
163.73,705.01,0.0,0.0,0.0
339.28,148.76,0.0,0.0,0.0
54.08,256.58,0.0,0.0,0.0
205.34,64.46,0.0,0.0,0.0
209.56,320.34,0.0,0.0,0.0
13.44,12.39,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0
187.26,105.04,0.0,0.0,0.0
138.51,403.79,0.0,0.0,0.0
204.31,628.09,0.0,0.0,0.0
53.38,1059.14,0.0,0.0,0.0
100.14,159.46,0.0,0.0,0.0
75.78,372.64,0.0,0.0,0.0
241.76,609.66,0.03,0.0,0.0
22.98,18.28,0.0,0.0,0.0
94.08,1354.51,0.0,0.0,0.0
121.44,295.49,0.0,0.0,0.0
625.08,322.63,73.76,2346.48,0.0
109.61,355.76,0.0,0.0,0.0
201.29,219.61,86.78,908.35,0.0
491.09,145.49,0.0,0.0,0.0
196.64,684.63,0.0,0.0,0.0
481.46,1945.04,0.0,0.0,0.0
118.49,174.53,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
383.41,188.99,0.0,0.0,0.0
245.09,171.26,0.0,0.0,0.0
0.1,0.0,0.0,0.0,0.0
34.54,38.59,0.0,0.0,0.0
132.38,311.68,0.0,0.0,0.0
12.94,36.03,0.0,0.0,0.0
53.93,0.0,0.92,594.3,0.0
98.09,508.21,0.0,0.0,0.0
267.78,1445.08,0.0,0.2,0.0
0.0,0.0,0.0,0.0,1.0
150.01,250.71,59.17,1964.15,0.0
4.93,5.09,0.0,0.0,0.0
42.88,160.46,0.0,0.0,0.0
0.8,10.09,0.0,0.0,0.0
80.81,0.25,0.0,0.0,0.0
28.76,54.73,0.0,0.0,0.0
771.43,633.76,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
579.84,274.21,0.0,0.0,0.0
80.56,117.76,0.0,0.0,0.0
151.48,881.58,0.0,0.0,0.0
335.98,2235.38,0.0,0.0,0.0
102.28,54.96,148.88,146.59,0.0
141.41,188.08,0.0,0.0,0.0
154.48,321.58,0.0,0.0,0.0
224.81,116.63,58.27,177.47,0.0
62.98,66.28,0.0,0.0,0.0
446.14,933.28,112.69,684.23,0.0
45.39,0.0,142.52,577.15,0.0
28.59,34.31,0.0,0.0,0.0
24.39,43.46,0.0,0.0,0.0
122.83,769.18,0.0,0.0,0.0
33.26,95.99,0.0,0.0,0.0
344.84,45.68,0.0,0.0,0.0
156.14,293.04,0.0,0.0,0.0
195.14,729.29,303.01,0.0,0.0
0.0,0.0,0.0,0.0,1.0
60.78,33.89,50.63,428.63,0.0
163.88,496.68,0.0,0.0,0.0
340.46,310.29,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
98.03,170.23,526.7,1125.63,0.0
204.58,213.41,0.0,0.0,0.0
66.14,146.33,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
101.64,51.88,0.0,0.0,0.0
173.84,434.61,0.0,0.0,0.0
73.51,945.94,0.0,0.0,0.0
39.84,26.83,6.74,533.85,0.0
34.03,26.58,85.82,0.0,0.0
77.31,49.38,0.0,0.0,0.0
1895.98,329.94,0.0,0.0,0.0
10.63,25.68,131.32,0.0,0.0
198.16,945.73,0.0,0.0,0.0
76.06,726.13,0.0,0.0,0.0
19.19,137.11,0.0,0.0,0.0
35.66,103.48,0.0,0.0,0.0
29.73,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
294.79,145.16,0.0,0.0,0.0
225.34,44.19,0.0,0.0,0.0
60.29,880.99,0.0,0.0,0.0
404.91,201.39,79.47,591.27,0.0
220.88,159.23,0.0,295.78,0.0
148.94,975.11,0.0,0.0,0.0
24.26,16.34,537.41,0.0,0.0
43.34,152.54,0.0,0.0,0.0
115.53,320.76,0.0,0.0,0.0
198.11,287.88,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0
93.94,38.56,0.0,0.0,0.0
298.19,398.91,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
58.34,10.99,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
114.26,110.89,0.0,0.0,0.0
154.83,0.0,0.0,0.0,0.0
103.39,16.83,147.9,0.0,0.0
272.66,433.04,0.0,0.0,0.0
27.14,302.18,0.0,0.0,0.0
36.06,10.58,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
84.99,6.5,7.9,764.04,0.0
92.89,3006.96,0.0,0.0,0.0
16.59,0.29,0.0,0.0,0.0
158.76,21.73,0.0,0.0,0.0
161.23,69.98,0.0,0.0,0.0
94.76,665.06,0.03,444.12,0.0
493.69,1786.33,0.0,0.0,0.0
72.99,35.56,0.0,0.0,0.0
101.28,17.96,0.0,0.0,0.0
134.33,0.41,184.57,469.14,0.0
254.66,299.19,0.0,0.0,0.0
0.48,0.0,0.0,0.0,0.0
50.24,117.44,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
490.28,935.18,947.73,0.0,0.0
288.04,195.08,0.0,0.0,0.0
143.64,239.13,0.0,0.0,0.0
275.61,89.54,0.23,8.93,0.0
149.14,124.43,0.0,0.0,0.0
232.64,197.19,0.0,0.0,0.0
37.68,992.86,0.0,0.0,0.0
404.48,296.99,0.0,0.0,0.0
40.78,155.36,0.0,0.0,0.0
306.09,330.48,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
210.54,92.44,6.75,700.9,0.0
45.28,376.93,0.0,0.0,0.0
317.33,135.64,247.8,509.33,0.0
42.03,0.0,0.07,18.8,0.0
10.73,36.56,0.0,0.0,0.0
428.54,222.34,18.18,0.0,0.0
2.81,13.39,0.0,0.0,0.0
435.36,1970.86,186.89,873.73,0.0
1.04,11.43,0.0,0.0,0.0
753.74,1468.93,0.0,0.0,0.0
170.36,204.08,0.0,0.0,0.0
137.78,153.99,125.3,0.0,0.0
421.43,331.38,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
296.83,180.08,0.0,0.0,0.0
59.18,28.56,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
16.93,34.64,133.65,0.0,0.0
0.0,0.0,0.0,0.0,1.0
24.91,369.46,0.0,0.0,0.0
72.53,18.23,12.71,101.95,0.0
197.61,147.14,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
53.68,178.64,0.0,0.0,0.0
2.51,1.13,0.0,0.0,0.0
52.03,26.13,0.0,0.0,0.0
416.24,634.16,233.36,0.0,0.0
38.13,212.58,0.0,0.0,0.0
10.34,222.49,0.23,0.27,0.0
121.14,183.39,0.0,0.0,0.0
177.26,89.49,606.48,2647.96,0.0
0.0,0.0,0.0,0.0,1.0
349.58,307.89,11.53,0.0,0.0
74.64,76.19,0.0,0.0,0.0
19.64,42.49,0.0,0.0,0.0
84.43,17.58,219.88,781.63,0.0
376.04,788.19,63.25,1158.51,0.0
23.11,1777.18,0.0,0.0,0.0
65.33,79.69,0.0,0.0,0.0
7.74,3.68,0.0,1399.98,0.0
0.0,0.0,0.0,0.0,1.0
46.84,27.38,282.22,0.0,0.0
608.99,202.96,0.0,0.0,0.0
109.16,545.83,0.0,0.0,0.0
79.28,161.18,0.0,0.0,0.0
1058.98,187.11,137.74,572.99,0.0
167.83,89.24,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
58.19,34.96,0.0,0.0,0.0
81.58,164.31,12.15,195.39,0.0
73.99,164.19,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.75,2.58,59.8,1757.18,0.0
190.28,692.98,0.0,0.0,0.0
50.71,189.64,0.0,0.0,0.0
90.68,398.26,138.12,0.0,0.0
0.0,0.0,0.0,0.0,1.0
274.86,420.19,58.67,1872.92,0.0
455.79,317.86,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
180.28,134.73,0.0,0.0,0.0
203.81,99.59,0.0,0.0,0.0
45.01,4.93,0.0,0.0,0.0
200.91,27.56,0.0,0.0,0.0
158.48,92.41,0.0,0.0,0.0
144.13,201.63,0.0,0.0,0.0
700.66,205.69,0.0,0.0,0.0
112.81,8.68,0.0,0.0,0.0
94.24,742.79,17.31,1488.65,0.0
48.41,47.99,84.89,98.93,0.0
80.39,77.09,119.1,1057.45,0.0
0.0,0.0,0.0,0.0,1.0
260.73,391.11,0.0,0.0,0.0
84.71,2323.43,0.0,0.0,0.0
288.14,1099.96,11.06,1498.94,0.0
218.04,257.74,17.61,235.28,0.0
143.93,265.71,0.02,25.53,0.0
38.28,87.59,0.0,0.0,0.0
493.19,2603.63,0.0,0.0,0.0
14.34,1044.83,0.0,0.0,0.0
102.59,1148.04,23.34,0.0,0.0
545.68,627.44,0.0,0.0,0.0
268.96,335.56,22.05,3580.32,0.0
785.94,510.46,183.76,1792.9,0.0
0.0,0.0,0.0,0.0,1.0
4.34,116.73,0.0,0.0,0.0
193.66,360.13,0.0,0.0,0.0
0.21,479.14,0.0,0.0,0.0
211.13,424.01,0.0,0.0,0.0
387.06,176.38,0.0,0.0,0.0
189.49,106.48,0.0,0.0,0.0
458.13,402.66,0.0,0.0,0.0
81.51,52.31,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0
139.39,573.29,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
188.58,310.29,0.0,0.0,0.0
1331.59,562.76,0.0,0.0,0.0
265.39,1017.61,0.0,0.0,0.0
467.86,120.96,0.0,0.0,0.0
25.23,128.91,0.0,0.0,0.0
359.31,448.49,0.0,0.0,0.0
15.81,7.45,0.0,0.0,0.0
136.03,103.48,0.0,0.0,0.0
6.49,70.39,0.0,0.0,0.0
32.94,0.0,0.0,0.0,0.0
112.24,227.33,0.0,0.0,0.0
37.34,75.46,0.0,0.0,0.0
75.08,144.61,0.0,0.0,0.0
242.06,31.09,0.0,0.0,0.0
19.46,4.46,0.0,0.0,0.0
171.16,519.56,0.0,0.0,0.0
257.73,158.78,0.0,0.0,0.0
191.08,848.21,0.0,0.0,0.0
176.73,104.38,0.0,0.0,0.0
57.14,113.63,0.0,0.0,0.0
362.03,1274.46,0.0,0.0,0.0
378.49,593.53,0.0,0.0,0.0
474.33,207.78,0.0,0.0,0.0
96.39,409.06,0.0,0.0,0.0
62.99,85.44,0.0,0.0,0.0
160.34,91.24,225.43,0.0,0.0
40.31,10.21,0.0,0.0,0.0
98.18,4.9,0.0,0.0,0.0
55.53,1482.84,0.0,0.0,0.0
280.08,102.01,0.0,0.0,0.0
947.11,172.79,0.0,0.0,0.0
53.88,410.29,0.0,0.0,0.0
15.98,34.36,704.65,0.0,0.0
54.04,533.38,0.0,0.0,0.0
153.74,137.49,2654.34,207.48,0.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0
208.39,783.53,0.0,0.0,0.0
30.88,162.33,0.0,0.0,0.0
41.74,527.01,2.01,26.37,0.0
164.11,603.61,0.0,0.0,0.0
273.91,230.83,166.52,237.25,0.0
164.63,59.93,1.85,755.21,0.0
37.41,85.98,0.0,0.0,0.0
328.79,436.56,0.0,0.0,0.0
480.36,2936.39,0.0,0.0,0.0
141.76,88.24,296.41,0.0,0.0
340.84,242.94,0.0,0.0,0.0
143.21,170.96,0.0,0.0,0.0
176.56,187.64,0.0,0.0,0.0
20.04,116.03,0.0,0.0,0.0
209.13,109.76,0.0,0.0,0.0
213.83,345.48,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
214.43,588.43,0.0,0.0,0.0
119.28,24.71,142.72,481.65,0.0
207.98,139.29,0.0,0.0,0.0
17.43,1077.84,0.0,0.0,0.0
4.91,89.18,0.0,0.0,0.0
94.84,266.16,0.0,0.0,0.0
412.88,365.56,0.0,0.0,0.0
69.98,32.21,0.0,0.0,0.0
490.28,471.49,0.0,0.0,0.0
132.76,56.59,0.0,0.0,0.0
490.98,463.04,31.21,309.68,0.0
37.39,100.33,212.15,0.0,0.0
81.39,541.53,110.42,319.67,0.0
3.19,0.0,1351.17,0.0,0.0
126.89,686.84,0.0,0.0,0.0
26.88,94.18,0.0,0.0,0.0
155.69,172.04,0.0,0.0,0.0
278.49,409.49,5.37,1929.11,0.0
3.13,43.19,0.0,0.0,0.0
1753.98,632.44,52.4,144.52,0.0
941.39,291.81,2.95,563.59,0.0
30.88,363.09,0.0,0.0,0.0
216.69,599.84,0.0,0.0,0.0
571.78,2.71,0.0,0.0,0.0
593.11,56.89,0.0,0.0,0.0
42.66,103.91,0.0,0.0,0.0
96.43,121.23,0.0,0.0,0.0
365.43,135.03,0.0,0.0,0.0
20.81,15.91,0.0,0.0,0.0
917.23,947.41,96.4,579.17,0.0
102.56,103.08,0.0,0.0,0.0
60.28,90.23,0.0,0.0,0.0
594.21,55.63,0.0,0.0,0.0
11.89,29.16,0.0,0.0,0.0
417.26,287.29,24.95,1310.16,0.0
0.0,0.0,0.0,0.0,1.0
638.41,842.99,0.0,0.0,0.0
72.31,171.33,73.0,5346.73,0.0
98.34,51.51,0.39,0.14,0.0
20.24,1.3,0.95,84.35,0.0
33.06,370.24,0.0,0.0,0.0
611.69,39.49,0.0,0.0,0.0
122.58,316.03,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
22.61,5.73,0.0,0.0,0.0
546.26,11.76,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
340.44,49.49,147.51,0.0,0.0
20.11,27.66,0.0,0.0,0.0
6.76,167.48,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
521.76,397.28,0.0,0.0,0.0
306.98,354.28,0.0,0.0,0.0
19.46,4.84,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
1.66,30.65,0.0,0.0,0.0
40.51,283.76,0.0,0.0,0.0
0.36,3.96,0.0,0.0,0.0
55.51,19.93,0.0,0.0,0.0
163.09,25.64,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
38.94,90.46,0.0,0.0,0.0
130.68,96.01,0.0,0.0,0.0
78.08,77.86,182.34,168.35,0.0
1.31,0.0,0.0,0.0,0.0
357.83,390.76,0.0,0.0,0.0
38.59,7.13,45.79,1614.12,0.0
252.31,33.03,0.0,0.0,0.0
93.46,165.33,0.0,0.0,0.0
1011.83,49.83,11.83,1270.95,0.0
1.06,7.18,0.0,0.0,0.0
121.03,665.16,0.0,0.0,0.0
6.09,13.94,0.32,1019.63,0.0
57.79,765.28,0.0,0.0,0.0
106.73,153.64,0.0,0.0,0.0
292.76,3.89,0.0,0.0,0.0
50.48,49.58,0.0,0.0,0.0
40.26,818.21,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
47.89,37.98,154.39,428.8,0.0
0.0,0.0,0.0,0.0,1.0
232.79,66.98,0.0,0.0,0.0
5.31,5.94,1229.5,0.0,0.0
19.51,2.05,0.0,0.0,0.0
17.69,37.08,0.0,61.71,0.0
334.11,1813.78,602.54,0.0,0.0
322.49,253.68,0.0,0.0,0.0
57.61,909.93,0.0,0.0,0.0
185.04,159.51,0.0,0.0,0.0
132.03,332.78,1389.95,330.46,0.0
0.0,0.0,0.0,0.0,1.0
564.88,41.28,3.77,939.92,0.0
83.99,750.74,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0
156.83,77.23,12.03,0.0,0.0
9.06,277.94,0.0,0.0,0.0
140.91,175.28,0.0,0.0,0.0
29.39,3.25,276.57,0.0,0.0
242.71,143.38,217.36,0.0,0.0
74.86,321.69,0.0,0.0,0.0
249.16,230.66,0.0,0.0,0.0
266.64,356.13,0.0,0.0,0.0
71.98,97.89,0.0,0.0,0.0
161.63,95.71,0.0,0.0,0.0
12.48,49.59,0.0,0.0,0.0
54.28,113.74,0.0,0.0,0.0
198.86,69.46,0.0,0.0,0.0
34.16,249.84,0.0,0.0,0.0
107.56,60.14,1508.52,0.0,0.0
276.49,174.69,0.0,0.0,0.0
329.18,134.89,0.0,0.0,0.0
171.24,558.08,3.56,3387.13,0.0
296.71,63.66,0.0,0.0,0.0
1.21,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
260.61,1083.59,0.0,0.0,0.0
563.63,789.74,0.0,0.0,0.0
133.59,80.11,0.0,0.0,0.0
44.08,10.68,0.0,0.0,0.0
135.51,389.69,0.0,0.0,0.0
96.73,615.09,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
236.34,679.96,3.56,189.7,0.0
31.83,3.01,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
609.41,243.46,20.86,329.97,0.0
283.19,0.0,259.63,0.0,0.0
18.39,136.24,0.0,0.0,0.0
233.09,399.36,0.0,0.0,0.0
8.99,14.79,8.07,414.9,0.0
75.78,18.06,0.0,0.0,0.0
161.36,46.96,23.46,525.85,0.0
82.59,9.89,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
84.58,55.26,0.0,0.0,0.0
42.26,105.13,0.0,0.0,0.0
151.08,231.59,0.0,0.0,0.0
646.38,297.76,0.0,0.0,0.0
74.59,62.79,0.0,0.0,0.0
120.56,23.54,0.0,0.0,0.0
343.21,105.51,7.84,86.28,0.0
150.16,162.43,0.0,0.0,0.0
327.64,23.44,0.0,0.0,0.0
91.59,132.33,0.0,0.0,0.0
218.23,187.39,0.25,703.29,0.0
0.0,0.0,0.0,0.0,1.0
155.21,250.93,113.16,0.0,0.0
128.44,568.38,0.0,0.0,0.0
182.88,124.49,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0
657.36,252.23,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
297.26,54.66,1344.01,1.08,0.0
421.83,357.24,0.0,0.0,0.0
37.01,0.0,0.0,0.0,0.0
14.41,19.98,0.0,1464.89,0.0
0.0,0.0,0.0,0.0,1.0
135.29,244.26,0.0,0.0,0.0
134.88,106.38,0.0,0.0,0.0
164.26,211.83,0.0,0.0,0.0
25.74,499.69,0.0,0.0,0.0
23.43,9.43,0.0,0.0,0.0
77.71,45.73,154.71,0.0,0.0
222.74,578.46,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
21.51,39.81,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
541.28,245.34,0.0,0.0,0.0
50.78,254.59,0.0,0.0,0.0
36.79,366.99,0.0,0.0,0.0
132.38,1.25,120.02,1009.45,0.0
41.66,0.95,0.0,0.0,0.0
146.51,629.76,0.0,0.0,0.0
4.44,27.76,0.0,0.0,0.0
442.29,518.24,0.0,0.0,0.0
73.29,4.84,0.0,0.0,0.0
69.44,79.99,0.0,0.0,0.0
38.63,7.14,312.93,595.29,0.0
35.49,366.36,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
269.73,76.26,0.0,0.0,0.0
12.28,3.48,12.93,2766.04,0.0
124.79,189.26,0.0,0.0,0.0
403.99,852.96,0.0,0.0,0.0
172.56,364.83,0.0,0.0,0.0
122.41,14.46,0.0,0.0,0.0
98.81,80.36,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
49.93,227.93,0.0,0.0,0.0
294.34,84.11,0.0,0.0,0.0
2712.48,213.71,0.0,0.0,0.0
73.78,78.26,0.0,0.0,0.0
223.59,380.63,0.0,0.0,0.0
77.23,1671.09,0.0,0.0,0.0
2.26,280.61,0.0,0.0,0.0
262.84,0.0,0.0,0.0,0.0
482.68,345.88,3.01,1060.5,0.0
0.0,0.0,0.0,0.0,1.0
0.71,0.0,205.58,2510.59,0.0
28.04,20.46,839.59,0.0,0.0
182.51,359.79,0.0,0.0,0.0
21.36,60.38,0.0,0.0,0.0
177.43,53.34,0.0,0.0,0.0
199.88,372.08,0.0,0.0,0.0
276.34,278.36,0.0,0.0,0.0
82.86,48.94,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
823.18,656.73,74.52,153.4,0.0
98.98,316.74,0.0,0.0,0.0
776.94,278.79,0.0,1678.58,0.0
140.04,62.01,0.0,0.0,0.0
134.34,94.53,28.67,270.47,0.0
100.73,497.26,45.51,473.94,0.0
0.0,0.0,0.0,0.0,1.0
229.48,571.16,77.24,808.2,0.0
67.54,314.19,0.0,0.0,0.0
10.94,58.18,0.0,0.0,0.0
30.86,168.33,0.0,0.0,0.0
17.53,15.99,0.0,0.0,0.0
15.76,175.79,0.0,0.0,0.0
718.16,81.84,0.0,0.0,0.0
173.03,180.59,0.0,0.0,0.0
308.14,334.69,0.0,0.0,0.0
44.98,89.08,863.17,0.0,0.0
141.88,58.51,66.12,739.64,0.0
0.0,0.0,0.0,0.0,1.0
49.14,314.58,5.43,568.37,0.0
0.0,0.0,0.0,0.0,1.0
71.29,123.19,0.0,0.0,0.0
221.43,847.94,0.0,0.0,0.0
45.24,97.61,0.0,0.0,0.0
103.28,103.23,0.0,0.0,0.0
749.43,132.84,0.0,0.0,0.0
215.66,1043.94,0.0,0.0,0.0
143.96,0.0,0.0,0.0,0.0
0.94,63.94,0.0,0.0,0.0
756.36,335.73,306.16,734.13,0.0
193.51,45.24,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0
174.74,0.0,0.0,0.0,0.0
207.06,181.98,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
15.49,159.94,0.0,0.0,0.0
